event_name,athlete_name,club_name,rank_position,age_at_event,birth_year_estimated,seed_time_text,seed_time_ms,result_time_text,result_time_ms,status,source_id
women 40-44 50 LC Meter backstroke,"Meirovich, Sigal",Estadio Istaerlita,4,44,1982,"48,00",48000,"46,27",46270,valid,2
women 40-44 50 LC Meter backstroke,"Montero, Maria Antonieta",Cien por Ciento Swim,5,41,1985,"52,00",52000,"52,80",52800,valid,2
women 40-44 50 LC Meter backstroke,"Soto, Magdalena",Squadra Proswim,6,41,1985,"50,00",50000,"1:08,23",68230,valid,2
women 40-44 50 LC Meter backstroke,"Velasquez, Nohelis",Lozada Swim Team,7,42,1984,"1:15,90",75900,"1:10,40",70400,valid,2
women 45-49 50 LC Meter backstroke,"Lozada, Evani",Lozada Swim Team,1,45,1981,"44,00",44000,"42,21",42210,valid,2
women 45-49 50 LC Meter backstroke,"Vasquez, Carola",Natacion Master Recoleta,2,49,1977,"49,57",49570,"47,10",47100,valid,2
women 45-49 50 LC Meter backstroke,"Sepulveda, Cecilia",Estadio Istaerlita,3,46,1980,"45,00",45000,"47,93",47930,valid,2
women 45-49 50 LC Meter backstroke,"Gonzalez, Alejandra",Ironswim Master,4,45,1981,"55,00",55000,"1:04,34",64340,valid,2
women 50-54 50 LC Meter backstroke,"Klein, Marcela",Estadio Istaerlita,1,53,1973,"39,00",39000,"40,14",40140,valid,2
women 50-54 50 LC Meter backstroke,"Ruiz, Macarena",Estadio Espanñol,2,54,1972,"42,00",42000,"44,36",44360,valid,2
women 50-54 50 LC Meter backstroke,"Dekock, Ariane",Estadio Espanñol,3,52,1974,"45,00",45000,"45,26",45260,valid,2
women 50-54 50 LC Meter backstroke,"Jara, Carolina",Natacion Buin,4,52,1974,"50,00",50000,"53,26",53260,valid,2
women 50-54 50 LC Meter backstroke,"Gonzalez, Elena",Nunoa Master,5,52,1974,"1:02,40",62400,"1:00,63",60630,valid,2
women 50-54 50 LC Meter backstroke,"Martinez, Natalia",Stadio Italiano,,52,1974,"50,00",50000,DQ,,dsq,2
women 55-59 50 LC Meter backstroke,"Lois, Pamela",Stadio Italiano,1,56,1970,"35,00",35000,"38,18",38180,valid,2
women 55-59 50 LC Meter backstroke,"Paris, Claudia",Stadio Italiano,2,58,1968,"42,00",42000,"40,33",40330,valid,2
women 55-59 50 LC Meter backstroke,"Chapanos, Mary",Stadio Italiano,3,58,1968,"43,00",43000,"43,22",43220,valid,2
women 55-59 50 LC Meter backstroke,"Espinoza, Roxana",Lo Que Boto La Ola,4,59,1967,"48,00",48000,"49,90",49900,valid,2
women 55-59 50 LC Meter backstroke,"Arias, Tatiana",Delfines de las Condes,5,58,1968,"58,50",58500,"52,17",52170,valid,2
women 55-59 50 LC Meter backstroke,"Tapia, Marcela G",Africa Natacion,6,58,1968,"1:03,00",63000,"59,28",59280,valid,2
women 55-59 50 LC Meter backstroke,"Hidalgo, Mariela",Stadio Italiano,7,56,1970,"1:05,00",65000,"1:01,92",61920,valid,2
women 55-59 50 LC Meter backstroke,"Holz, Daniela",Stadio Italiano,,55,1971,"1:00,00",60000,DQ,,dsq,2
women 60-64 50 LC Meter backstroke,"Medina, Pamela",Stadio Italiano,1,61,1965,"1:00,00",60000,"54,00",54000,valid,2
women 60-64 50 LC Meter backstroke,"Machuca, Claudia C",Africa Natacion,2,60,1966,"1:00,00",60000,"57,06",57060,valid,2
women 60-64 50 LC Meter backstroke,"Rojas, Ivonne",Nunoa Master,3,64,1962,"1:14,60",74600,"1:11,03",71030,valid,2
women 60-64 50 LC Meter backstroke,"Preminger, Geraldine",Estadio Istaerlita,4,62,1964,"1:15,00",75000,"1:17,34",77340,valid,2
women 60-64 50 LC Meter backstroke,"Ormazabal, Claudia",Delfines de las Condes,5,62,1964,"1:05,00",65000,"1:17,94",77940,valid,2
women 60-64 50 LC Meter backstroke,"Castillo, Maylett",Lozada Swim Team,6,61,1965,"1:19,70",79700,"1:24,04",84040,valid,2
women 65-69 50 LC Meter backstroke,"Chamberlain, Mary Ann",Stadio Italiano,1,66,1960,"53,00",53000,"55,01",55010,valid,2
women 65-69 50 LC Meter backstroke,"Tapia, Angelica",Delfines de las Condes,2,68,1958,"1:08,00",68000,"57,27",57270,valid,2
women 65-69 50 LC Meter backstroke,"Bruzzone, Wanda",Ironswim Master,3,67,1959,"1:04,00",64000,"1:10,88",70880,valid,2
women 65-69 50 LC Meter backstroke,"Alarcon, Silvia",Natacion Master Recoleta,4,68,1958,"1:10,00",70000,"1:10,96",70960,valid,2
women 65-69 50 LC Meter backstroke,"Rojo, Yiakelin",Youtopia,5,65,1961,"55,00",55000,"1:12,07",72070,valid,2
women 65-69 50 LC Meter backstroke,"Quezada, Cristina",Aquamaster Chillan,6,66,1960,"1:09,00",69000,"1:14,85",74850,valid,2
women 70-74 50 LC Meter backstroke,"Bonta, Maureen",Stadio Italiano,1,72,1954,"57,00",57000,"53,01",53010,valid,2
women 70-74 50 LC Meter backstroke,"Lorca, Maria Luisa",Stadio Italiano,2,71,1955,"1:00,00",60000,"1:03,69",63690,valid,2
women 70-74 50 LC Meter backstroke,"Adaros, Gladys",Delfines de las Condes,3,72,1954,"1:10,00",70000,"1:16,55",76550,valid,2
women 70-74 50 LC Meter backstroke,"Munñoz, Maria",Nunoa Master,4,70,1956,"1:08,40",68400,"1:16,75",76750,valid,2
women 70-74 50 LC Meter backstroke,"Toro, Soledad",Master Providencia,5,72,1954,"1:30,00",90000,"1:29,54",89540,valid,2
women 75-79 50 LC Meter backstroke,"Ilic, Patricia",Stadio Italiano,1,79,1947,"1:00,00",60000,"53,47",53470,valid,2
women 85-89 50 LC Meter backstroke,"Kosche, Ingrid",Delfines de las Condes,1,87,1939,"1:18,00",78000,"1:15,45",75450,valid,2
women 85-89 50 LC Meter backstroke,"Escudero, Oriele",Nunoa Master,2,85,1941,"1:13,00",73000,"1:23,22",83220,valid,2
men 20-24 50 LC Meter backstroke,"Gonzalez, Cristopher",Nunoa Master,1,23,2003,"40,00",40000,"38,22",38220,valid,2
men 25-29 50 LC Meter backstroke,"Salavery, Matias",Squadra Proswim,1,29,1997,"31,00",31000,"31,96",31960,valid,2
men 25-29 50 LC Meter backstroke,"Figueroa, Simon",Goura Swim Team,2,29,1997,"31,90",31900,"32,60",32600,valid,2
men 25-29 50 LC Meter backstroke,"Zamora, Icaro",Goura Swim Team,3,28,1998,"31,50",31500,"32,65",32650,valid,2
men 25-29 50 LC Meter backstroke,"Gomez, Cristobal",Condrictios Team,4,25,2001,"43,57",43570,"43,57",43570,valid,2
men 30-34 50 LC Meter backstroke,"Torres, Sergio",Lozada Swim Team,1,32,1994,"29,30",29300,"31,36",31360,valid,2
men 30-34 50 LC Meter backstroke,"Garcia, Jose",Lozada Swim Team,2,33,1993,"32,00",32000,"31,84",31840,valid,2
men 30-34 50 LC Meter backstroke,"Castanñeda, Alejandro",Squadra Proswim,3,34,1992,"33,00",33000,"34,92",34920,valid,2
men 30-34 50 LC Meter backstroke,"Neira, Octavio",Master Providencia,4,32,1994,"35,00",35000,"35,05",35050,valid,2
men 30-34 50 LC Meter backstroke,"Jorquera, Cristian",Master U de Chile,5,31,1995,"43,00",43000,"42,43",42430,valid,2
men 30-34 50 LC Meter backstroke,"Gomez, Pablo",Goura Swim Team,6,34,1992,"40,00",40000,"42,69",42690,valid,2
men 30-34 50 LC Meter backstroke,"Garcia, Nelvis",Condrictios Team,7,32,1994,"48,00",48000,"52,37",52370,valid,2
men 30-34 50 LC Meter backstroke,"Pineda, Miguel",Orinoco Swim Team,8,30,1996,"53,57",53570,"54,04",54040,valid,2
men 30-34 50 LC Meter backstroke,"Illanes, Cristopher",Lozada Swim Team,,33,1993,"35,70",35700,DQ,,dsq,2
men 35-39 50 LC Meter backstroke,"Bricenño, Daniel",Cien por Ciento Swim,1,36,1990,"30,00",30000,"31,64",31640,valid,2
men 35-39 50 LC Meter backstroke,"Garcia, Humberto",Goura Swim Team,2,36,1990,"33,00",33000,"32,81",32810,valid,2
men 35-39 50 LC Meter backstroke,"Acosta, Andres",Nunoa Master,3,39,1987,"35,00",35000,"34,86",34860,valid,2
men 35-39 50 LC Meter backstroke,"Contador, Juan Ignacio",Stadio Italiano,4,35,1991,"35,00",35000,"35,38",35380,valid,2
men 35-39 50 LC Meter backstroke,"Asuaje, Leminyer",Lozada Swim Team,5,35,1991,"34,90",34900,"35,41",35410,valid,2
men 35-39 50 LC Meter backstroke,"Nava, Jose",Nunoa Master,6,35,1991,"35,80",35800,"36,55",36550,valid,2
men 35-39 50 LC Meter backstroke,"Godoy, Yoser",Goura Swim Team,7,35,1991,"40,00",40000,"41,35",41350,valid,2
men 35-39 50 LC Meter backstroke,"Cisterna, Marcelo",Goura Swim Team,8,38,1988,"40,00",40000,"42,38",42380,valid,2
men 35-39 50 LC Meter backstroke,"Gangas, Pablo",CS Maipu,9,36,1990,"48,13",48130,"44,42",44420,valid,2
men 35-39 50 LC Meter backstroke,"Figueroa, Carlos",Copiapo Swim,10,39,1987,"46,00",46000,"44,49",44490,valid,2
men 35-39 50 LC Meter backstroke,"Curihuinca, Camilo",Natacion Master Recoleta,11,35,1991,"1:02,00",62000,"53,49",53490,valid,2
men 35-39 50 LC Meter backstroke,"Zegers, Pablo",H2o,12,36,1990,"54,00",54000,"57,33",57330,valid,2
men 40-44 50 LC Meter backstroke,"Parra, Luis",Lozada Swim Team,1,43,1983,"32,90",32900,"33,89",33890,valid,2
men 40-44 50 LC Meter backstroke,"Peraza, Jaiker",Lozada Swim Team,2,42,1984,"37,00",37000,"35,30",35300,valid,2
men 40-44 50 LC Meter backstroke,"Bricenño, Carlos",Cien por Ciento Swim,3,41,1985,"40,00",40000,"35,46",35460,valid,2
men 40-44 50 LC Meter backstroke,"Avendanño, Javier",H2o,4,40,1986,"39,20",39200,"36,56",36560,valid,2
men 40-44 50 LC Meter backstroke,"Torres, Renzo",Natacion Master Recoleta,5,42,1984,"42,00",42000,"37,22",37220,valid,2
men 40-44 50 LC Meter backstroke,"Velasco, Alejandro",Lozada Swim Team,6,44,1982,"48,90",48900,"42,79",42790,valid,2
men 40-44 50 LC Meter backstroke,"Serrano, Hector",Cien por Ciento Swim,7,44,1982,"43,00",43000,"44,68",44680,valid,2
men 40-44 50 LC Meter backstroke,"Vasquez, Claudio",Tiburones de Curico,8,41,1985,"55,00",55000,"49,59",49590,valid,2
men 45-49 50 LC Meter backstroke,"Sillano, Mauricio",Stadio Italiano,1,49,1977,"35,00",35000,"36,14",36140,valid,2
men 45-49 50 LC Meter backstroke,"Gonzalez, Ciro",Cien por Ciento Swim,2,48,1978,"39,00",39000,"37,62",37620,valid,2
men 45-49 50 LC Meter backstroke,"Diaz, Cristobal",Stadio Italiano,3,45,1981,"36,00",36000,"37,72",37720,valid,2
men 45-49 50 LC Meter backstroke,"Martinez, Rodrigo",Stadio Italiano,4,45,1981,"45,00",45000,"43,77",43770,valid,2
men 45-49 50 LC Meter backstroke,"Rojas, Freddy",Cien por Ciento Swim,5,47,1979,"40,00",40000,"44,17",44170,valid,2
men 45-49 50 LC Meter backstroke,"Escobillana, Leonardo",Mantarrayas Arica,6,49,1977,"46,00",46000,"44,75",44750,valid,2
men 45-49 50 LC Meter backstroke,"Reggio, Franklyn",Master U de Chile,7,49,1977,"42,00",42000,"49,15",49150,valid,2
men 50-54 50 LC Meter backstroke,"Maldavsky, Mijael",Estadio Istaerlita,1,50,1976,"40,00",40000,"40,30",40300,valid,2
men 50-54 50 LC Meter backstroke,"Quezada, Alvaro",Lo Que Boto La Ola,2,52,1974,"39,00",39000,"41,81",41810,valid,2
men 50-54 50 LC Meter backstroke,"Lucena, Larry",Nunoa Master,3,51,1975,"38,10",38100,"41,83",41830,valid,2
men 50-54 50 LC Meter backstroke,"Reveco, Mauricio",Nunoa Master,4,52,1974,"53,50",53500,"1:00,40",60400,valid,2
men 50-54 50 LC Meter backstroke,"Lastra, Enrique",Tiburones de Curico,5,52,1974,"55,00",55000,"1:04,74",64740,valid,2
men 55-59 50 LC Meter backstroke,"Moenne, Gonzalo",H2o,1,57,1969,"38,00",38000,"35,54",35540,valid,2
men 55-59 50 LC Meter backstroke,"Battle, Juan Pablo",Estadio Espanñol,2,56,1970,"36,00",36000,"36,19",36190,valid,2
men 55-59 50 LC Meter backstroke,"Bate, Alexander",Estadio Espanñol,3,55,1971,"38,50",38500,"38,12",38120,valid,2
men 55-59 50 LC Meter backstroke,"Bennewitz, Rodolfo",Estadio Espanñol,4,59,1967,"59,54",59540,"42,37",42370,valid,2
men 55-59 50 LC Meter backstroke,"Garcia, Eloy",Lozada Swim Team,5,59,1967,"38,50",38500,"44,16",44160,valid,2
men 55-59 50 LC Meter backstroke,"Portilla, Sergio",Squadra Proswim,6,58,1968,"50,00",50000,"57,83",57830,valid,2
men 55-59 50 LC Meter backstroke,"Munñoz, Carlos",Master NÑ uble,7,55,1971,"50,00",50000,"1:01,66",61660,valid,2
men 55-59 50 LC Meter backstroke,"Acevedo, Luis",Natacion Master Recoleta,8,57,1969,"1:02,00",62000,"1:07,51",67510,valid,2
men 60-64 50 LC Meter backstroke,"Mora, Luis",Stadio Italiano,1,62,1964,"43,00",43000,"44,98",44980,valid,2
men 60-64 50 LC Meter backstroke,"Jimenez, Andres",Natacion Buin,2,61,1965,"45,00",45000,"46,35",46350,valid,2
men 60-64 50 LC Meter backstroke,"Leal, Rene",Fullmar,3,62,1964,"54,00",54000,"55,19",55190,valid,2
men 65-69 50 LC Meter backstroke,"Traverso, Lorenzo",Stadio Italiano,1,67,1959,"42,00",42000,"41,24",41240,valid,2
men 65-69 50 LC Meter backstroke,"Mimica, Axel",Delfines de las Condes,2,67,1959,"48,00",48000,"48,74",48740,valid,2
men 65-69 50 LC Meter backstroke,"Johnson, Cristian",Ironswim Master,3,68,1958,"49,00",49000,"52,69",52690,valid,2
men 65-69 50 LC Meter backstroke,"Vega, Patricio",Natacion Buin,4,69,1957,"1:10,00",70000,"58,07",58070,valid,2
men 65-69 50 LC Meter backstroke,"Aybar, Miguel",Master U de Chile,5,67,1959,"1:00,00",60000,"59,56",59560,valid,2
men 65-69 50 LC Meter backstroke,"Sagredo, Sergio",Nunoa Master,6,65,1961,"59,30",59300,"1:29,64",89640,valid,2
men 70-74 50 LC Meter backstroke,"Trewhela, Heriberto",Tiburones de Curico,1,72,1954,"50,00",50000,"47,12",47120,valid,2
men 70-74 50 LC Meter backstroke,"Donoso, Juan",Master San Bernardo,2,71,1955,"55,00",55000,"52,27",52270,valid,2
men 70-74 50 LC Meter backstroke,"Reyes, Cristian",Nunoa Master,3,72,1954,"58,40",58400,"55,86",55860,valid,2
men 70-74 50 LC Meter backstroke,"Bosshardt, Rolf",Master San Bernardo,4,70,1956,"1:00,00",60000,"57,09",57090,valid,2
men 70-74 50 LC Meter backstroke,"Cudworth, Bruce",Delfines de las Condes,5,72,1954,NT,,"1:14,94",74940,valid,2
men 75-79 50 LC Meter backstroke,"Zepeda, Ricardo",Penalolen Master,1,76,1950,"1:12,00",72000,"1:03,98",63980,valid,2
men 75-79 50 LC Meter backstroke,"Gojanovic, Jure",Lo Que Boto La Ola,2,75,1951,"1:05,00",65000,"1:04,89",64890,valid,2
men 75-79 50 LC Meter backstroke,"Torrejon, Raul",Natacion Buin,3,76,1950,"1:50,00",110000,"1:23,12",83120,valid,2
men 80-84 50 LC Meter backstroke,"Machuca, Egidio R",Africa Natacion,1,83,1943,"1:10,00",70000,"1:11,62",71620,valid,2
men 85-89 50 LC Meter backstroke,"Bennewitz, Rolando",Stadio Italiano,1,85,1941,"1:03,00",63000,"1:06,53",66530,valid,2
women 20-24 50 LC Meter breaststroke,"Gonzalez, Constanza",Nunoa Master,,24,2002,"46,72",46720,"X47,90",47900,unknown,2
women 20-24 50 LC Meter breaststroke,"Zunñiga, Catalina",Santiago Deportes,,21,2005,"51,00",51000,"X51,28",51280,unknown,2
women 20-24 50 LC Meter breaststroke,"Vega, Maria Jose",Santiago Deportes,,24,2002,"48,00",48000,"X53,31",53310,unknown,2
women 25-29 50 LC Meter breaststroke,"Bustos, Laura",Nunoa Master,1,28,1998,"46,00",46000,"45,60",45600,valid,2
women 25-29 50 LC Meter breaststroke,"Nunñez, Claudia",Aquateam,2,25,2001,"49,17",49170,"48,04",48040,valid,2
women 25-29 50 LC Meter breaststroke,"Montecinos, Sandra",Nunoa Master,3,28,1998,"48,00",48000,"48,52",48520,valid,2
women 25-29 50 LC Meter breaststroke,"Araya, Sofia",Cien por Ciento Swim,4,27,1999,"47,00",47000,"49,07",49070,valid,2
women 25-29 50 LC Meter breaststroke,"Torres, Magdalena",CS Maipu,5,27,1999,"54,99",54990,"54,31",54310,valid,2
women 30-34 50 LC Meter breaststroke,"Gomez, Maria Jose",Santiago Deportes,1,30,1996,"45,00",45000,"44,71",44710,valid,2
women 30-34 50 LC Meter breaststroke,"Olguin, Daniela",Stadio Italiano,2,31,1995,"49,00",49000,"45,70",45700,valid,2
women 30-34 50 LC Meter breaststroke,"Solans, Ines",Goura Swim Team,3,34,1992,"45,00",45000,"47,90",47900,valid,2
women 30-34 50 LC Meter breaststroke,"Munizaga, Javiera",Estadio Espanñol,4,30,1996,"50,50",50500,"50,16",50160,valid,2
women 30-34 50 LC Meter breaststroke,"Salinas, Consuelo",Santiago Deportes,5,30,1996,"1:00,00",60000,"58,83",58830,valid,2
women 30-34 50 LC Meter breaststroke,"Largi, Stephanie",Orinoco Swim Team,6,34,1992,"1:00,19",60190,"59,80",59800,valid,2
women 30-34 50 LC Meter breaststroke,"Zhang, Jinyi",Aguila Natacion,7,30,1996,"1:20,00",80000,"1:01,55",61550,valid,2
women 30-34 50 LC Meter breaststroke,"Diaz, Victoria",CS Maipu,8,31,1995,"57,98",57980,"1:04,01",64010,valid,2
women 35-39 50 LC Meter breaststroke,"Carrenño, Paulina",Squadra Proswim,1,39,1987,"40,00",40000,"40,00",40000,valid,2
women 35-39 50 LC Meter breaststroke,"Calderon, Xiana",Lozada Swim Team,2,35,1991,"41,00",41000,"40,76",40760,valid,2
women 35-39 50 LC Meter breaststroke,"Perez, Daniela",Lozada Swim Team,3,36,1990,"41,00",41000,"42,82",42820,valid,2
women 35-39 50 LC Meter breaststroke,"Godoy, Marbelys",Nunoa Master,4,38,1988,"45,00",45000,"44,58",44580,valid,2
women 35-39 50 LC Meter breaststroke,"Venegas, Javiera",Goura Swim Team,5,35,1991,"50,00",50000,"48,36",48360,valid,2
women 35-39 50 LC Meter breaststroke,"Reyes, Maria Jose",Goura Swim Team,6,37,1989,"50,00",50000,"48,75",48750,valid,2
women 35-39 50 LC Meter breaststroke,"Godoy, Ana",Nunoa Master,7,37,1989,"49,50",49500,"49,47",49470,valid,2
women 35-39 50 LC Meter breaststroke,"Laplechade, Catalina",Condrictios Team,8,35,1991,"1:00,00",60000,"1:02,56",62560,valid,2
women 35-39 50 LC Meter breaststroke,"Contreras, Natalia",Condrictios Team,9,38,1988,"1:02,00",62000,"1:03,99",63990,valid,2
women 35-39 50 LC Meter breaststroke,"Nahuepan, Nicole",Cien por Ciento Swim,10,36,1990,"1:10,00",70000,"1:29,94",89940,valid,2
women 40-44 50 LC Meter breaststroke,"Sepulveda, Pilar",Lo Que Boto La Ola,1,43,1983,"45,00",45000,"47,00",47000,valid,2
women 40-44 50 LC Meter breaststroke,"Ortega, Paula",Stadio Italiano,2,40,1986,"47,00",47000,"48,87",48870,valid,2
women 40-44 50 LC Meter breaststroke,"Mindiola, Magdiri",Nunoa Master,3,43,1983,"49,00",49000,"49,68",49680,valid,2
women 40-44 50 LC Meter breaststroke,"Meirovich, Sigal",Estadio Istaerlita,4,44,1982,"53,00",53000,"50,14",50140,valid,2
women 40-44 50 LC Meter breaststroke,"Portus, Monica",Squadra Proswim,5,42,1984,"55,00",55000,"52,94",52940,valid,2
women 40-44 50 LC Meter breaststroke,"Santa Maria, Debora",Delfines de las Condes,6,44,1982,"54,00",54000,"53,62",53620,valid,2
women 40-44 50 LC Meter breaststroke,"Aparicio, Adriana",Nunoa Master,7,40,1986,"1:01,60",61600,"1:00,85",60850,valid,2
women 40-44 50 LC Meter breaststroke,"Arias, Daniela",Aguila Natacion,8,42,1984,"1:15,00",75000,"1:01,81",61810,valid,2
women 40-44 50 LC Meter breaststroke,"Velasquez, Nohelis",Lozada Swim Team,9,42,1984,"1:20,00",80000,"1:03,92",63920,valid,2
women 45-49 50 LC Meter breaststroke,"Betancur, Roselin",H2o,1,45,1981,"1:43,00",103000,"44,47",44470,valid,2
women 45-49 50 LC Meter breaststroke,"Stuven, Rocio",Nunoa Master,2,45,1981,"47,00",47000,"47,02",47020,valid,2
women 45-49 50 LC Meter breaststroke,"Anania, Tatiana",Stadio Italiano,3,47,1979,"50,17",50170,"47,29",47290,valid,2
women 45-49 50 LC Meter breaststroke,"Lozada, Evani",Lozada Swim Team,4,45,1981,"50,00",50000,"50,89",50890,valid,2
women 45-49 50 LC Meter breaststroke,"Defosse, Carla",Master Providencia,5,45,1981,"50,00",50000,"51,03",51030,valid,2
women 45-49 50 LC Meter breaststroke,"Pestan, Maria Jose",Ironswim Master,6,45,1981,"55,00",55000,"56,43",56430,valid,2
women 45-49 50 LC Meter breaststroke,"Neiva, Moema",Delfines de las Condes,7,48,1978,"58,00",58000,"56,55",56550,valid,2
women 45-49 50 LC Meter breaststroke,"Mellado, Constanza",Squadra Proswim,8,47,1979,"1:20,00",80000,"1:06,23",66230,valid,2
women 45-49 50 LC Meter breaststroke,"Munñoz, Alejandra",Estadio Espanñol,9,48,1978,"1:00,20",60200,"1:07,82",67820,valid,2
women 45-49 50 LC Meter breaststroke,"Monrroy, Natalia",Orinoco Swim Team,,47,1979,"1:14,61",74610,DQ,,dsq,2
women 50-54 50 LC Meter breaststroke,"Klein, Marcela",Estadio Istaerlita,1,53,1973,"45,00",45000,"45,64",45640,valid,2
women 50-54 50 LC Meter breaststroke,"Perez, Paula",Lozada Swim Team,2,53,1973,"55,00",55000,"47,89",47890,valid,2
women 50-54 50 LC Meter breaststroke,"Valencia, Paola",Stadio Italiano,3,53,1973,"48,00",48000,"48,63",48630,valid,2
women 50-54 50 LC Meter breaststroke,"Lucena, Marggi",Nunoa Master,4,50,1976,"51,00",51000,"51,33",51330,valid,2
women 50-54 50 LC Meter breaststroke,"Ruiz, Macarena",Estadio Espanñol,5,54,1972,"48,00",48000,"51,51",51510,valid,2
women 50-54 50 LC Meter breaststroke,"Brodske, Karen",Estadio Istaerlita,6,54,1972,"52,00",52000,"53,28",53280,valid,2
women 50-54 50 LC Meter breaststroke,"Castillo, Iza",Lo Que Boto La Ola,7,50,1976,"51,60",51600,"53,61",53610,valid,2
women 55-59 50 LC Meter breaststroke,"Lois, Pamela",Stadio Italiano,1,56,1970,"42,00",42000,"47,07",47070,valid,2
women 55-59 50 LC Meter breaststroke,"Altman, Pamela",Estadio Istaerlita,2,57,1969,"55,00",55000,"53,24",53240,valid,2
women 55-59 50 LC Meter breaststroke,"Tapia, Marcela G",Africa Natacion,3,58,1968,"55,00",55000,"53,97",53970,valid,2
women 55-59 50 LC Meter breaststroke,"Pino, Marcela",Santiago Deportes,4,55,1971,"52,00",52000,"54,11",54110,valid,2
women 55-59 50 LC Meter breaststroke,"Arias, Tatiana",Delfines de las Condes,5,58,1968,"55,00",55000,"55,29",55290,valid,2
women 55-59 50 LC Meter breaststroke,"Levys, Patricia",Estadio Istaerlita,6,57,1969,"1:00,00",60000,"1:02,53",62530,valid,2
women 55-59 50 LC Meter breaststroke,"Aros, Paola",Master Providencia,7,55,1971,"1:12,50",72500,"1:12,25",72250,valid,2
women 60-64 50 LC Meter breaststroke,"Mora, Sonia",Stadio Italiano,1,60,1966,"53,00",53000,"52,01",52010,valid,2
women 60-64 50 LC Meter breaststroke,"Preminger, Geraldine",Estadio Istaerlita,2,62,1964,"1:12,00",72000,"1:05,14",65140,valid,2
women 60-64 50 LC Meter breaststroke,"Soto, Eslavia",Nunoa Master,3,61,1965,"1:10,20",70200,"1:07,44",67440,valid,2
women 60-64 50 LC Meter breaststroke,"Canñete, Soledad",Natacion Master Recoleta,4,63,1963,"1:20,00",80000,"1:40,32",100320,valid,2
women 65-69 50 LC Meter breaststroke,"Ojeda, Soledad",Stadio Italiano,1,67,1959,"50,00",50000,"52,17",52170,valid,2
women 65-69 50 LC Meter breaststroke,"Munñoz, Ilse",Aquateam,2,67,1959,"59,00",59000,"1:02,63",62630,valid,2
women 70-74 50 LC Meter breaststroke,"Hormazabal, Rita",Delfines de las Condes,1,70,1956,"48,00",48000,"49,17",49170,valid,2
women 70-74 50 LC Meter breaststroke,"Toro, Soledad",Master Providencia,2,72,1954,"1:25,00",85000,"1:19,00",79000,valid,2
women 70-74 50 LC Meter breaststroke,"Munñoz, Maria",Nunoa Master,3,70,1956,"1:20,10",80100,"1:48,46",108460,valid,2
women 75-79 50 LC Meter breaststroke,"Ilic, Patricia",Stadio Italiano,1,79,1947,"1:00,00",60000,"57,61",57610,valid,2
women 75-79 50 LC Meter breaststroke,"Fuster, Maria Isabel",Estadio Espanñol,2,79,1947,"1:32,50",92500,"1:33,27",93270,valid,2
women 85-89 50 LC Meter breaststroke,"Martinez, Estela",Estadio Espanñol,1,86,1940,"1:23,50",83500,"1:31,48",91480,valid,2
men 20-24 50 LC Meter breaststroke,"Navarrete, Luis",Aquamaster Chillan,,24,2002,"33,02",33020,"X34,73",34730,unknown,2
men 25-29 50 LC Meter breaststroke,"Ortego, Ignacio",Estadio Espanñol,1,26,2000,"32,00",32000,"32,65",32650,valid,2
men 25-29 50 LC Meter breaststroke,"Portilla, Manuel",Squadra Proswim,2,29,1997,"31,00",31000,"32,66",32660,valid,2
men 25-29 50 LC Meter breaststroke,"Ordenes, Alejandro",Copiapo Swim,3,26,2000,"47,00",47000,"35,76",35760,valid,2
men 25-29 50 LC Meter breaststroke,"Osorio, Benjamin",Stadio Italiano,4,28,1998,"34,89",34890,"35,80",35800,valid,2
men 25-29 50 LC Meter breaststroke,"Mendoza, Nestor",Lozada Swim Team,5,29,1997,"38,90",38900,"36,12",36120,valid,2
men 25-29 50 LC Meter breaststroke,"Machado, Vicente",Goura Swim Team,6,29,1997,"38,00",38000,"37,99",37990,valid,2
men 25-29 50 LC Meter breaststroke,"Guirriman, Alexis",Lozada Swim Team,7,29,1997,"35,80",35800,"38,40",38400,valid,2
men 25-29 50 LC Meter breaststroke,"Bennewitz, Martin",Estadio Espanñol,8,29,1997,"1:05,44",65440,"1:03,13",63130,valid,2
men 30-34 50 LC Meter breaststroke,"Perez, Romulo",Nunoa Master,1,34,1992,"34,50",34500,"36,11",36110,valid,2
men 30-34 50 LC Meter breaststroke,"Flores, Jaime",Stadio Italiano,2,33,1993,"35,00",35000,"36,22",36220,valid,2
men 30-34 50 LC Meter breaststroke,"Ibarra, Gustavo",Goura Swim Team,3,34,1992,"35,00",35000,"37,19",37190,valid,2
men 30-34 50 LC Meter breaststroke,"Neira, Octavio",Master Providencia,4,32,1994,"38,00",38000,"37,69",37690,valid,2
men 30-34 50 LC Meter breaststroke,"Bone, Cristobal",Golden,5,31,1995,"38,00",38000,"39,09",39090,valid,2
men 30-34 50 LC Meter breaststroke,"Toro, Javier",Condrictios Team,6,30,1996,"45,00",45000,"40,22",40220,valid,2
men 30-34 50 LC Meter breaststroke,"Sayago, Alexis",Nunoa Master,7,33,1993,"43,00",43000,"41,80",41800,valid,2
men 30-34 50 LC Meter breaststroke,"Carrasco, Eduardo",Goura Swim Team,8,34,1992,"42,00",42000,"43,00",43000,valid,2
men 30-34 50 LC Meter breaststroke,"Canñete, Rafael",Lozada Swim Team,9,33,1993,"50,90",50900,"46,05",46050,valid,2
